content,sentiment,score
看完结局我理解男人破防的点了，很多男的以一种“没人比我更懂女权”的态度来评价delia，认为她投票不是反抗，给丈夫捅一刀才算反抗。因为他们更宁愿牺牲一个男人，来保全父权不被瓦解，父权失权比死掉一个同类更令他们感到恐惧。所以他们只能洗脑女人拿起手中的刀才是正确的，拿起选票是无用的，事实却恰恰相反。,positive,0.999896764755249
哭瞎。最喜欢的那幕还是迪莉娅站在天台抽烟，身后晾的床单像鼓起的风帆。非精英非爽文的女性叙事是怎样的，感谢赐教。,negative,0.9974242448806763
"起初，我以为是一封故乡的召唤，接着我以为是一章旧梦的约定，后来我以为是一张远离的通行，原来的原来是一张自由的情书
沉默和逃避，对立和撕扯解决不了任何，只有反抗才有明天",positive,0.7808738350868225
"昨天在Barberini电影院看了这个电影, 很好看而且差不多都听懂了，本来我以为会有很多罗马方言肯定看不太懂。从电影院出来发现有好几个妈妈带了小女儿去看这个电影，有个小女孩在厕所里一直哭，问她妈妈“did she leave” “what would happen” “is she okay”? 她的妈妈安慰她“she is fine” 对这个小女孩来说很可怕的故事在三十年以前还是司空见惯的家常便饭，很欣慰我们生活的世界已经发生了很大的改变。
虽然看电影的时候大家肯定都期待她最后离开丈夫离开这个家，但是电影里这样的结局是更好的，逃离是最没有办法的办法，最好的出路当然是改变，变得更好。",positive,0.8969675302505493
从4:3 的画幅展开 也从意大利新现实主义电影传统出发 做家务时俯视镜头框定家庭空间 辗转于低薪工作时移镜头丈量奔波动线 被切割的时间和空间都直指女性贫困的源头 同时导演对家庭暴力的刻画真正做到了不带窥淫癖 不消费女性苦难 施暴的场景被编排成滑稽怪诞的双人舞 鼻血和脖子上的掐痕则是用特效做出来的 这些“假”的搬演反更有效也更有力地凸显了暴力的平庸和荒谬,negative,0.9789998531341553
电影票也是一种选票！,positive,0.9981607794761658
"在看这部电影前，我觉得你需要知道以下背景：
根据1942年《意大利民法典》。
1. 丈夫是家庭的“合法代表”，妻子未经丈夫许可不得工作。
2. 妻子通奸可被判处监禁，而丈夫仅在与他人妻子通奸时才会被定罪。
3.若妻子造成丈夫轻微伤害，可能被判数月监禁或罚款；若致重伤，刑期可达2-5年。相反，丈夫对妻子的暴力常被淡化，甚至视为“纠正行为”。  
4. 1974年之前，意大利不允许离婚。",negative,0.9964854717254639
我在不满的情绪中度过了1小时49分钟，直到女儿出现，将投票所需的证件递到母亲手里，完成了某种精神的“交接仪式”。这个结局说服了我，给了我一份释然与感动。是的，导演意不在给戴莉娅提供逃生路线，或走出个人困境的具体解决方案。因为投票之于她的处境来说，就像发给食不果腹的人一张玛莎拉蒂5元代金券，还不如把欺凌她、毒打她的丈夫剁碎了装进泡菜坛子埋在床底下，更能解脱她，也疏通观众的乳腺。导演只是想说，千千万万的戴莉娅，千千万万这样的女性，也就是千千万万的我们，即使身如微尘，也可以心怀远大，也未曾放弃憧憬自由。自由，不是把自己从一个男人的手里，移交到另一个人男人手里；把生活从一个男人的辖下，过渡到另一个男人辖下。私奔不是她的出路，争取权利才是。,positive,0.8324629664421082
我他妈怅然若失，我也有权利投票，可我他妈的选票呢？,negative,0.99993896484375
你是否也被气得肝疼？是否也在第一百遍质问她为什么不逃走？影片就在回答这一问题。为什么要逃走？为什么要把世界让给你所鄙视你所恶心的那些人呢？逃走无法彻底改变现状，就要正面迎接上去。争夺回属于你的权利，你的世界。影片直到最后也没有让观众爽到，但它确实舍弃了一时之爽，而转身为整个群体擦掉口红。,positive,0.9992623925209045
一年一度的妇女节保留活动，今年很幸运地挑中了对胃口的一部。女导演女编剧女主演，对性别暴力的呈现非常合适，理所应当的票房冠军。结局的处理简直是神来之笔，逃离很好，但改变更好。今天过去，还有明天。电影在革新，历史在进步，女性在走向更好的未来。,positive,0.9999446868896484
观影前没看简介，未曾想到是以喜剧（x 的方式，来展现了女性日常遭遇的暴力、女性投票权、女性互助与解放等沉重话题，结尾更是完全意料之外，一整个哭到崩溃。我们像情书一样紧攥着我们的选票，我们许诺一个不同于自己的、更好的未来。1300万女性出现在那里，用行动来作为回答。影像上亮点也很多，家暴场景使用歌舞作为呈现方式，尽可能地减少对家暴受害者的剥削，镜头聚焦在了被家暴者的伤痕之上。最后“闭上嘴巴”那段，可以入选影片年度女性时刻了。///搜了下资料，影片是Paola Cortellesi自编自导自演的，这部电影同时也是她的导演首部长作，同时还是2023年意大利票房收入最高的电影。为她鼓掌！,positive,0.9992438554763794
"只是哭泣
我无法不提及的一个细节是：她最先意识到了该如何拍并做到这样去拍家暴那幕戏。",positive,0.8804718852043152
“她无数次向神明祷告，以自己无力的前程，祈祷自己的女儿能有一个美好的未来，她献祭了她的自我，才成全了女儿的自我”，“将自己的自我压缩到无限小，她全部的力量和底气其实都来自于她的女儿”，1946年意大利版的张晓霞为女儿炸了酒吧。她有两个儿子，但都只是群演。,positive,0.9115365147590637
买婚纱不如去读书，新情人不如自我赋权。,negative,0.9999649524688721
"原来她从来不需要别人的救赎也从来不期待，无所谓，反正我们会自己一步一步改变一切。女儿在身后递过去证件/选票的时候真的太动人了，女性希望的接力在此刻达到我心里的顶峰。另外想说某一些“高赞”喃的，不要在这里蛐蛐女性主义蛐蛐什么女性主义电影是好电影，我再说一遍你们不配。当我们讨论女性主义，没有好坏之分，她是一颗种子，传播出去，种植并且生长。不论是哪一位女性导演真诚的作品，我都要说，永远看不够！请再多拍一些。我爱永远坚韧向上的女性。另另外，fuck the patriarchy.",positive,0.9999730587005615
"她遭受家暴却束手无策，因为1970年以前意大利人是不能离婚的。
司法系统与文化观念共同编织成一张压制女性的网，这种制度性的暴力远比个体施暴者更可怕，它让受害者连逃离都成为法律意义上的非法。
她将存款从婚纱转向学费的抉择，完成了从为女儿准备婚姻到为女儿武装思想的转变。
预示着女性开始意识到：比嫁妆更重要的，是打破知识垄断；比婚姻契约更有力的，是独立思考的能力。教育投资本质上是对抗性别命运循环的武器锻造。
她轻快地走出家门，或许你以为她是去私奔，但她径直走向了投票站，投下人生第一张选票。
她终于明白：自由不是从一个男人逃向另一个男人，而是在选票投入票箱的瞬间听见自己心跳的声音。
1300万女性同时将选票投入票箱，投下的是压抑数百年的声音，是女性对自身命运的重新掌舵，标志着女性开始争夺定义社会规则的权力。",positive,0.9780598282814026
不要婚紗要上學！不要船票要選票！不要逃跑要打倒！,negative,0.99724280834198
自由不是从一个男人跑向另一个男人,negative,0.9518545866012573
母女是最小单位女性同盟。,negative,0.9988862872123718
你以为她是去私奔，结果她是去投票。你以为那8000块是给女儿买婚纱，但其实是让女儿去读书。不要依附爱情，要依附自己。要握紧选票，就像握紧情书。姐妹们，共勉，三八妇女节快乐！！！,positive,0.9998136162757874
上个月看过，忘了写评论，现在补上。这部意大利新片却采用了黑白色调，再现45年二战后的意大利妇女生存状态及觉醒的历史风貌，制作非常出色！宝拉.柯特莱西从女演员过渡到导演的处女作，又是自导自演自编，感觉她真是有种得心应手的能力，对人物、情景、细节把控精道，后半部又用情节误导的方式将故事引入高潮，让人回味。值得观看。,positive,0.9995855689048767
girls help girls女性友爱的体现；boys help boys是父权共谋的罪证。,negative,0.9933980703353882
如果这部片子在这个国家能拿150亿票房...,positive,0.9853782653808594
真正的女权、女性主义电影。女主演就是女导演，拍出来了这个题材应有的深度和意义。国内上映/国内平台有片源后，强烈建议大家观看。（2023年拍的1946年的故事，所以是黑白片）,positive,0.9999744892120361
伟大女性不屑于逃跑，她们要的是抗争。女主真厉害啊，编导演三位一体。,positive,0.9992445707321167
不能既要选票又要船票吗？,negative,0.9680728912353516
不要给她买婚纱，要给她买受教育的机会,negative,0.9998584985733032
逃离只是个体性的爽文，投票才是结构性的改变。对于觉得逃离才是正确选择的人，建议反复阅读鲁迅先生的《娜拉出走之后》,positive,0.8393052816390991
表演和导演都很好，剧本也有剧本的好。每一场戏目的都很明确，导演不怕剧本直白的，越直白越好。我也明白这个有特定的历史背景，但还是会有微小的疑问：投票以后老公就不打她了？用一种宏大的叙事可以解决具体的痛苦吗？,positive,0.9999812841415405
结局哭出声。女儿一眼就找到了母亲，婚纱钱变成了上学钱，噶掉的死老头就是旧制度，送走念经老太是送走上一代宗教给女性的桎梏。闭上嘴也能歌唱，闭上眼也能前进。意大利到1970年才投票通过允许离婚的法案，还觉得投票没意义吗？迈出第一步就是意义。,positive,0.9999486207962036
"差点没认出来Mastandrea，增肥了？演得真好，好得我想打死他😓结尾的plot twist简直催泪炸弹，准女婿“上班不要涂口红”和女主擦掉口红抿选票前后呼应了。用现代商业片思路（选歌加分）结合意大利新现实主义（结尾《罗马11时》）和意大利喜剧（尤其是VM的表演）的光荣传统自导自演做出23年意大利票房年冠，甚至高于芭比，当之无愧。和老情人私奔无法改变这个国家（or可以理解为润出去），走出去投票才能。还有做得很扎实的母女情。像是有底蕴版贾玲。
2025.3.9二刷补票，发现第一次收到选民证-揉成一团-再展开的情节和女主出门投票时不小心丢地上-被丈夫发现揉成一团-再被女儿捡起展平交回女主手上这三个动作一一对应上了。",positive,0.999101996421814
投选票擦口红的镜头让我大哭一顿，我可以为了争取自身的权益选择擦去口红，而不是作为谁的所有物被迫抹去口红,negative,0.997394323348999
《初步举证》没有胜利，但我们《还有明天》。,positive,0.5077632665634155
"直到女主走进投票地点的房间之前，我还以为她是来找初恋私奔的。我在想如果她走了那女儿怎么办，我在想那句“还有明天”是什么意思，我以为“文件”是什么通关文件，是船票，车票。但它是一张选票，几万分之一的选票，她甚至做了件新衣服，涂了口红，像一个快乐的孩子一样跑到投票地点，竟然他妈的是为了投一张票。平凡人的伟大，普通人的力挽狂澜，她不是为自己，是为女儿，为全体的意大利女性，整部电影都在为最后一刻的情感爆发而做铺垫。因为她们，我们再也不用听到这样的对话：
“为什么他刚来工资就比我高？”
“因为他是男的。”",positive,0.9813607335090637
重要的不是骂男人，而是争取投票权！不是买婚纱涂口红，而是上学读书！实际上这也是身份政治最大的可行性现实，争取公权力即争取身份性别的权利。这是我眼中真正的女权主义电影，不单是展示女性的困境，也不在于脸谱化符号化地描幕男性，更重要的是引导女性的自主性可选择性。导演做了一个麦高芬迷障来误导情节，理解最后的走向需要从本片的历史背景来看，这种处理并非逻辑上的不能，因为最终是对照核心的。黑白色调跟新现实主义没啥关系，倒是那些喜剧和音乐歌舞桥段有着经典意大利式喜剧的风格和轻歌剧的风采，导演最大化地弱化了暴力镜头并非不能实为有意克制。不用逃离，留下来战斗，一切都来得及，明天也可以。8.6,positive,0.9730936288833618
以为是张逃亡的车票，结果是张选票。逃到哪里去？我就要在此战斗。✊,negative,0.9499863982200623
存钱不再是为了女儿的婚纱，而是为了上学，奔跑不是为了与另一个男人私奔，而是为了投票。,positive,0.9997966885566711
“懦弱的初恋并未给我写信 自始至终让我心潮澎湃的 是我身为女性所获得的投票权”,positive,0.9946722388267517
看海报还以为是新现实主义老电影，确实意大利战后的“罗马妈妈”形象很适合在今天重新搬上荧幕表现女性议题。事实上，影片只有片名前一段室内戏致敬了新现实主义调度，整部影片风格很现代，同时充满经典的意大利式喜剧家庭抓马，正如《被诱惑被遗弃的女人》中那样，女性的苦难、父权的压抑以一种苦中作乐又黑色幽默的形式讲述，编导有所创新的部分，是将家暴以歌舞片方式呈现，或美妙或变形的歌声加深了父权病态的自恋，既古典又现代的观感。同时剧作上又用母女关系作线索，离开婚姻的母亲与渴望婚姻的女儿作矛盾，女性理解的传递都在不言中。影片优点集中体现在结尾，本以为要“廊桥不再遗梦”，画风一转却把场景推进到抹去口红、投下选票，编导非常清晰地明白女性要真正改变命运不是再传递到下一个男人，国家的命运和女性自己的命运要有明天，需要自决,positive,0.9969255328178406
看到结尾眼睛哭肿，炸掉一家咖啡馆不足以拯救女儿的人生，与旧情人私奔也无法逃脱父权制的压迫，只有投出自己那一票，才能救自己，也救千千万万和自己一样的女人。,positive,0.9998704195022583
"特别好的电影🎬
她为女儿存的钱，不是给她买婚纱，而是让她去读书。
女儿追上去给她递的票，不是船票，是选票。
她抽的那支烟，不是为了庆祝女儿嫁出去，而是为了庆祝自己下定决心。
她想改变现状，不是依靠另一个男人去私奔，而是投出选票争取权利。
一边看一边在哭，看到最后简直在啜泣。
好熟悉的语言，好熟悉的街道，这是莱农和莉娜所居住的街区，这是她们一生都想去改变的事情。
三八妇女节，敬我们手里的选票，敬我们口里的话语权，敬我们有能力去握住的人生。",positive,0.9999815225601196
看到导演利用双人舞对家暴戏进行去暴力化，我就知道这部电影并不简单。以前从来没有意识到投票权会是件多么神圣的事情，直到我看到结尾每一个从法院走出来的女性脸上都洋溢着无与伦比的笑容。你跟着另一个男人私奔，抓住的就只是一根几把。但是你去法院投的票，抓住的才是自己的明天，千千万万女性的明天。炸酒吧和暴打老公什么的永远都只是局限于眼前的缓兵之计，推翻那个“伤害丈夫就会被判刑”的旧法律和打倒那个“妻子只能是丈夫附属品”的宗教父权，才是真正走向明天的第一步。不要婚纱要读书，不要私奔要投票，敬自由为自己，为千千万万女性。这种类型的电影要是也能冲击10亿、20亿，甚至是是50亿票房该有多好。,positive,0.9999229907989502
去交学费而不是买婚纱。握紧选票而不是情书。我为自己做的新衣服是为了争取权力不是为了重获爱情。,negative,0.791408121585846
好好的一生为什么要让一个混蛋一段婚姻给毁了。不喜欢这个结局，宏大女性视角获得了胜利，一个婚姻中被伤害的女性却还是被困住了,negative,0.9999591112136841
以为是勇敢逃离，结果是去投票。投票权固然重要，但解不了当下的困局啊。虽然“像攥紧情书一样攥紧选票”的口号很有力量。如果不是这个结尾我愿意投5颗星,negative,0.8850691914558411
你可以想起很多电影，但你也能明显的感觉比很多电影更好。选票比情书更浪漫，出走不及战斗。今日负我，我不负明日。,positive,0.9999465942382812
工作十几个小时后决定立刻去看这部电影。拍得非常妙，既温柔——把所有暴力冲突化作歌舞，不用受害者的伤口痛苦增加戏剧冲突，尽管有让人提心吊胆的部分，却并不以此为乐，而是温柔地接住你的心。也幽默——女性独有的幽默，在这样沉重的情节中仍然一本正经地讲笑话，而且每个笑点都不陈腐滥俗，让人拍手称快的那种好笑；包括全程试图诱导观众的另外一种可能，但你我都知道那不是“她”的选择。还非常动人——第一个泪点是她为了女儿的订婚宴珍而重之地铺上雪白的桌布，擦着一个个杯子盘子；到了后面，看她穿着自己做的斑点衬衫奋力奔跑，看她自己用手背抹掉曾经只能被人抹掉的口红，看她对等着自己的女儿露出腼腆又骄傲的表情，都是泪中带笑。永远不能忘记我们是经历了什么，走了多远的路才到这里的。以后我不会投出任何一张违心的选票，决不。,positive,0.9998582601547241
当你以为她是手握情书从一个男人手里逃到另一个男人手里，其实她不是，她能做的事多着呢。,positive,0.984572172164917
用八千里拉换一个学位而不是一袭婚纱，用自己的手背而不是丈夫的手心擦去嘴上的口红。,negative,0.9821935892105103
我以为暴打老男人的结局是大快人心，其实不过是爽剧的无聊戏码。欢迎来到真实世界。真实的世界是隐忍着，去获得每一个微小的胜利。,negative,0.9998451471328735
【评论可能涉及剧透，没看过的朋友快快划走】从播客到朋友口中都大力推荐的一部片子，尤其朋友千叮咛万嘱咐切记不要在网上看电影解析，生怕我被剧透。于是怀着完全的未知看了这部电影，看它用舞蹈的方式稀释暴力，看它用无限的乐观化解伤痛，但就算这样，整个观影过程我也是提心吊胆。她没有做我们以为的那些事情，但她做得比我们以为的还多，最后一幕太惊人了，只有公平才能让万千女性真正地脱离苦海。,positive,0.99970942735672
1.2023意大利票房最高电影，也是一部以另种风格展现第一次女性主义浪潮在战后意大利姗姗来迟的作品。2.黑白影像、二战背景、贫民生活题材及部分场景都上承自新写实主义电影，但别出心裁的是加入了不少喜剧性元素，尤其是把家暴场面歌舞化，荒诞又讽刺，甜蜜冲淡了苦味，却没有让疼痛降格或美化。3.女主角迪莉娅是彼时无数美好、隐忍又让人心疼的女性缩影，承受着低下律政地位、同工不同酬、家庭暴力、不平等家庭分工等困厄，又只能逆来顺受，所幸仍有来自闺蜜、知己与陌生人的善意。4.镜头语言可圈可点，如暗示权力压迫的室内局促空间大俯拍、灵动的环绕与摇镜头，还有画幅变换——1.33:1窄画幅开篇，随着女主走出家门镜头轻快向左横移画幅也渐次展开为1.85:1，片尾女主跑着赶往现场亦是左移运镜。5.可惜叙述性诡计的运用让全片有些割裂。（8.3/10）,positive,0.9998577833175659
女性第二性处境和女性政治权利是两回事,negative,0.9998466968536377
男人擦去女人的口红，为了不让她去工作。女人擦去自己的口红，为了有投票的权利。,negative,0.9997492432594299
排队等投票时候，妻子穿了一件新衣服，混在人群里，丈夫就找不到了，但女儿精准地找到了妈妈。,positive,0.999927282333374
在9.4的高分和一众群友的强烈推荐下去看了，可能期待太高，并没达到预期。前115分钟都非常不错，剧情非常流畅，全世界女性面临的困境如此相似，家暴、日复一日的家务劳动不被认可。细节设计很用心，公公的父权象征、悄悄破坏女儿婚约、偷偷攒下的婚纱钱变成了去读书、没有赴旧情人之约，都非常棒。直到最后3分钟，前面家暴铺垫了那么久，最后结局就落在了投票上，让我略感失望，如果这片是上个世纪50年代拍的我还能理解，可70多年过去了，家暴并没有因为女性有了投票权就消失，对女性的压制并没有消除，甚至职场对女性的不公都依然司空见惯。导演/编剧还在以这个为全片最后的落点，想为大家带来明天的希望，说服力太弱了，有种空喊Z治口号之感。,positive,0.9999804496765137
不要私奔 而是选票；不要婚纱 而是上学,negative,0.9975523352622986
一个很大的厅，中午的时间，只有七八个，但是都是女孩子。看到最后场内一片小声啜泣，但全程没人讲话，电影结束后都坐着没有走。我起身，对她们说：妇女节快乐。她们：妇女节快乐！,positive,0.8145831227302551
私奔只是从一个父权逃离到另一个父权，而获得投票权，女性能参政议政，才是推动社会平等，保障女性能拥有自我和自由的关键，这也是电影处理最巧妙的地方。还有明天，明天就是三八妇女节，正是千千万万女性不懈斗争的象征。希望每年都能有这样的电影，激励我们不断前行。更希望男女平等就像空气一样平常，那时我们不再需要反复提及它。,positive,0.9985407590866089
在结尾的“出走离家”之前，还以为是意大利版“出走的决心”，结果在当时的历史背景下，女主角有比个人出走更重要的使命。考虑到这个故事不是发生在当下，女导演这么去处理女性意识也很合乎情理。导演用喜剧和舞蹈的形式去消解家暴的冲击力，让电影的观感不至于多么沉重，最后的结尾把好感完完全全地拉了回来。,positive,0.9999634027481079
要读书不要婚纱 要投票不要私奔,negative,0.9998010993003845
"这部电影有三点让我非常之痛苦。一是用音乐剧的形式来演绎家暴戏，一直在疑惑这到底是美化还是消解？二是为了压住最后的底，前面的逻辑缝不上，比如既然还要回到家庭，并不是逃离，那为何要把给女儿的钱放在床头且留言？为何不能当面去给？三是我总觉得最后的底虽然上升，虽然宏大，但是把主角丢掉了，它为了一个宏大的肯定不会出错的结果，丢掉了具体的人。我疑虑于主角最后的命运将会是怎样？她投出了选票，但是她本身呢？她的故事将何去何从呢？
还有明天，我们看到了明天的曙光，但是迪莉娅还有明天吗？大家都在宏大的反抗泪流满面的时候，我为她渺小的个人命运而揪心。
鲁迅在读完《玩偶之家》后，写了篇《娜拉走后怎样？》。看完《还有明天》，我想问：投完选票后怎样？",negative,0.999883770942688
跟出走的决心一样的题材一样的结构但是却发展出了不一样的结局。本来妈妈最后转身投入投票站脑子里第一时间想的是天呐不要，多么希望那一张是火车票。但是这样才是还有明天，一个人的逃走只是一个人，选票才能改变我们的明天,negative,0.9936020970344543
很喜欢，这部电影做到了李安说的“去电影院看完一部震撼的电影后，走出门的一刻感觉生活变了，世界都变了。”,positive,0.9999713897705078
交学费而不是买婚纱，紧握选票而不是情书,positive,0.9719460606575012
一个会为了女儿去炸咖啡馆的母亲，是不会选择逃跑的。,negative,0.9919828772544861
前98%的剧情看得我牙都咬碎了，HRV值持续飙红，里面男的典得我想踹屏幕。好在，好在，最后一刻，流着泪看完了。虽然她还是要回家，葬礼还没结束，半地下室也不会一下子涌进阳光，但她们等到了某种开始。,positive,0.9999480247497559
结尾的篇幅很短，却反转了之前所有家暴阴影下女主疑似私奔的叙事，女主原来不是要去私奔，而是要手握选票，参与投票去的。即便杯水车薪，也要推动法律和社会规则的改变。简直是太妙了，我为故事没有落入“女人被另一个男人拯救”的俗套而拍手叫好。最后几分钟，投票结束，女主忽然在高处看见了自己的丈夫。她条件反射地想要扭头逃跑，但忽然想到了什么一样，转过头，坚定地看着他。她拥有了平视甚至俯视的权利。,positive,0.9999784231185913
一百一十分钟的折磨和八分钟的泪流满面,negative,0.999107301235199
原以为要迈进另一个牢笼，可她却走向了明天,positive,0.9999421834945679
最讨厌人在朋友圈发“感谢国家感谢制度才有我们的今天”这种话，这些看似从天而降的权利都是我们女性前辈一点点争取来的。,negative,0.9809199571609497
"迪莉娅的选票掉在地上被伊万诺看到，他只感到愤怒和不屑，愤怒当然是长久的父权统治受到了挑衅，然而还是对女权不屑一顾，所以像扔垃圾一样扔掉了选票，玛塞拉捡到了选票，象征着一种精神传递，母亲影响着女儿。
还有就是在人群中，伊万诺怎么都找不到自己的妻子，但是同样的人群，玛塞拉却能直接走到迪莉娅的身边将选票递给了她，整部剧在她俩传递选票的时候得到了升华。
迪莉娅攒钱给玛塞拉买婚纱的钱最后让她用这笔钱去上学。迪莉娅收的信被她珍重的收藏起来了，大家都在猜测是情书，结果却是选票。“我们像情书一样紧攥着我们的选票”
要上学不要婚纱，要选票不要逃跑。
PS：爷爷死的那段好搞笑，别人以为迪莉娅跟闺蜜在为爷爷祈祷，其实俩人一起骂爷爷，哈哈哈。
最后，建议搭配着《我的天才女友》一起看",positive,0.9971939325332642
"故意误导让人以为还有明天可以用来逃跑，但明天是为了让明天的女性不再逃跑而投票。
故意压了一手悬念，在最后镜头上移至满墙的宣传海报，情绪被唰地一下以与设想中不同的方式释放。",negative,0.9999707937240601
我完全赞成这部电影的立意，也完全理解投票权对女性获得平等地位的至关重要的意义，然而看到结局，感觉像是铺垫了好久的饕餮盛宴，我饿得要死，结果大厨上来念了一篇慷慨激昂的意识形态演讲。电影前90%的篇幅没有涉及选票、政治、女性选举权等等。前面的剧情一直渲染的是女主窒息的家庭与受到的家暴，让人期待女主的逃离；这样导致前面的铺垫乍一看是与去投票所割裂的。像是一个实实在在的、个体的苦难，最后落到了一个宏大的、群体的概念上。长远来看，制度性的改变当然是根解，可我更希望女主中投下选票为明天争取权利的同时，去做出一些对实实在在、即将到来的“第二天”有改变的行动。不止把明天寄托在政客的承诺之上，也从个体改变自身的处境。不要倒在黎明前夜。如果不要当成“悬疑片”去叙事，去做出一些整体的、逻辑性的连贯叙事会更好。,negative,0.9995986819267273
一分钟可以跳一支舞，可以完成一次家暴，还可以投出一份选票,negative,0.9993166923522949
"从来就没有救世主，也不靠神仙皇帝。
她们没有靠男朋友、旧情人、美国大兵，也没有靠出逃消解现实的困境。这立意就高了不止一个level了。",negative,0.9999291896820068
为了明天，为了更长远的明天。但我还是希望她能逃跑。,negative,0.7306143641471863
"朝夕相伴的丈夫认不出人群中换过衣裙的妻子，但女儿仅凭一个背影就认出了母亲。
母女才是天生的同盟。",positive,0.9993945360183716
我不认为她们回家后一切都没有改变，依旧要忍受家暴的丈夫和混蛋的儿子，她们的眼神告诉我：那并不是一潭死水，水底在加热，水面已经冒起了泡泡，虽然泡泡很小但滚动速度很快，沸腾只是时间问题，我们还有明天。,negative,0.9888291954994202
私奔和出逃拯救不了我们，读书和权力才可以！,positive,0.9957571625709534
电影并没有传递一个女人从这个男人怀抱里逃到另一个男人怀抱里就是救赎的信息，而是告诉我们，女人不一定非得逃离，她还可以去战斗，去参与公共生活而创造一个更平等的明天。,negative,0.999065101146698
去看电影吧 电影票也是选票,positive,0.9988551139831543
